"No.","Time","Source","Destination","Protocol","Length","Info"
"8780","484.999089","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27034202 Ack=1609 Win=64128 Len=11264 TSval=69619542 TSecr=1651247379 [TCP segment of a reassembled PDU]"
"8781","484.999100","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27045466 Win=1595136 Len=0 TSval=1651247414 TSecr=69619542"
"8782","485.000232","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27045466 Ack=1609 Win=64128 Len=11264 TSval=69619543 TSecr=1651247379 [TCP segment of a reassembled PDU]"
"8783","485.000251","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27056730 Win=1595136 Len=0 TSval=1651247415 TSecr=69619543"
"8784","485.000915","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","8534","80  >  50276 [ACK] Seq=27056730 Ack=1609 Win=64128 Len=8448 TSval=69619544 TSecr=1651247379 [TCP segment of a reassembled PDU]"
"8785","485.000924","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27065178 Win=1595136 Len=0 TSval=1651247416 TSecr=69619544"
"8786","485.001952","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27065178 Ack=1609 Win=64128 Len=11264 TSval=69619544 TSecr=1651247379 [TCP segment of a reassembled PDU]"
"8787","485.001964","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27076442 Win=1595136 Len=0 TSval=1651247417 TSecr=69619544"
"8788","485.001994","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","8534","80  >  50276 [ACK] Seq=27076442 Ack=1609 Win=64128 Len=8448 TSval=69619545 TSecr=1651247388 [TCP segment of a reassembled PDU]"
"8789","485.001998","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27084890 Win=1595136 Len=0 TSval=1651247417 TSecr=69619545"
"8790","485.002584","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","2902","80  >  50276 [ACK] Seq=27084890 Ack=1609 Win=64128 Len=2816 TSval=69619545 TSecr=1651247388 [TCP segment of a reassembled PDU]"
"8791","485.002592","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27087706 Win=1595136 Len=0 TSval=1651247417 TSecr=69619545"
"8792","485.003802","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27087706 Ack=1609 Win=64128 Len=11264 TSval=69619547 TSecr=1651247388 [TCP segment of a reassembled PDU]"
"8793","485.003810","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27098970 Win=1595136 Len=0 TSval=1651247419 TSecr=69619547"
"8794","485.003818","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","4310","80  >  50276 [ACK] Seq=27098970 Ack=1609 Win=64128 Len=4224 TSval=69619548 TSecr=1651247390 [TCP segment of a reassembled PDU]"
"8795","485.003822","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27103194 Win=1595136 Len=0 TSval=1651247419 TSecr=69619548"
"8796","485.004338","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","7126","80  >  50276 [ACK] Seq=27103194 Ack=1609 Win=64128 Len=7040 TSval=69619548 TSecr=1651247390 [TCP segment of a reassembled PDU]"
"8797","485.004342","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27110234 Win=1595136 Len=0 TSval=1651247419 TSecr=69619548"
"8798","485.005316","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27110234 Ack=1609 Win=64128 Len=11264 TSval=69619549 TSecr=1651247393 [TCP segment of a reassembled PDU]"
"8799","485.005325","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27121498 Win=1595136 Len=0 TSval=1651247420 TSecr=69619549"
"8800","485.005339","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","7126","80  >  50276 [ACK] Seq=27121498 Ack=1609 Win=64128 Len=7040 TSval=69619550 TSecr=1651247393 [TCP segment of a reassembled PDU]"
"8801","485.005356","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27128538 Win=1595136 Len=0 TSval=1651247420 TSecr=69619550"
"8802","485.005911","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","80  >  50276 [ACK] Seq=27128538 Ack=1609 Win=64128 Len=1408 TSval=69619550 TSecr=1651247393 [TCP segment of a reassembled PDU]"
"8803","485.006821","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27129946 Ack=1609 Win=64128 Len=11264 TSval=69619550 TSecr=1651247393 [TCP segment of a reassembled PDU]"
"8804","485.006829","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27141210 Win=1595136 Len=0 TSval=1651247422 TSecr=69619550"
"8805","485.008102","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27141210 Ack=1609 Win=64128 Len=11264 TSval=69619551 TSecr=1651247393 [TCP segment of a reassembled PDU]"
"8806","485.008107","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27152474 Win=1595136 Len=0 TSval=1651247423 TSecr=69619551"
"8807","485.009089","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27152474 Ack=1609 Win=64128 Len=11264 TSval=69619552 TSecr=1651247394 [TCP segment of a reassembled PDU]"
"8808","485.009106","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27163738 Win=1595136 Len=0 TSval=1651247424 TSecr=69619552"
"8809","485.010043","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27163738 Ack=1609 Win=64128 Len=11264 TSval=69619553 TSecr=1651247395 [TCP segment of a reassembled PDU]"
"8810","485.010061","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27175002 Win=1595136 Len=0 TSval=1651247425 TSecr=69619553"
"8811","485.010727","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27175002 Ack=1609 Win=64128 Len=11264 TSval=69619554 TSecr=1651247395 [TCP segment of a reassembled PDU]"
"8812","485.010742","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27186266 Win=1595136 Len=0 TSval=1651247426 TSecr=69619554"
"8813","485.012071","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","19798","80  >  50276 [ACK] Seq=27186266 Ack=1609 Win=64128 Len=19712 TSval=69619555 TSecr=1651247395 [TCP segment of a reassembled PDU]"
"8814","485.012080","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27205978 Win=1595136 Len=0 TSval=1651247427 TSecr=69619555"
"8815","485.012469","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","2902","80  >  50276 [ACK] Seq=27205978 Ack=1609 Win=64128 Len=2816 TSval=69619556 TSecr=1651247395 [TCP segment of a reassembled PDU]"
"8816","485.012484","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27208794 Win=1595136 Len=0 TSval=1651247427 TSecr=69619556"
"8817","485.013841","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","8534","80  >  50276 [ACK] Seq=27208794 Ack=1609 Win=64128 Len=8448 TSval=69619556 TSecr=1651247395 [TCP segment of a reassembled PDU]"
"8818","485.013841","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27217242 Ack=1609 Win=64128 Len=11264 TSval=69619558 TSecr=1651247399 [TCP segment of a reassembled PDU]"
"8819","485.013859","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27217242 Win=1595136 Len=0 TSval=1651247429 TSecr=69619556"
"8820","485.013874","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27228506 Win=1595136 Len=0 TSval=1651247429 TSecr=69619558"
"8821","485.014116","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","80  >  50276 [ACK] Seq=27228506 Ack=1609 Win=64128 Len=1408 TSval=69619559 TSecr=1651247400 [TCP segment of a reassembled PDU]"
"8822","485.015283","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","19798","80  >  50276 [ACK] Seq=27229914 Ack=1609 Win=64128 Len=19712 TSval=69619559 TSecr=1651247400 [TCP segment of a reassembled PDU]"
"8823","485.015290","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27249626 Win=1595136 Len=0 TSval=1651247430 TSecr=69619559"
"8824","485.015651","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","80  >  50276 [ACK] Seq=27249626 Ack=1609 Win=64128 Len=1408 TSval=69619559 TSecr=1651247400 [TCP segment of a reassembled PDU]"
"8825","485.016762","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","19798","80  >  50276 [ACK] Seq=27251034 Ack=1609 Win=64128 Len=19712 TSval=69619560 TSecr=1651247400 [TCP segment of a reassembled PDU]"
"8826","485.016767","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27270746 Win=1595136 Len=0 TSval=1651247432 TSecr=69619559"
"8827","485.017088","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","80  >  50276 [ACK] Seq=27270746 Ack=1609 Win=64128 Len=1408 TSval=69619561 TSecr=1651247403 [TCP segment of a reassembled PDU]"
"8828","485.017783","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","9942","80  >  50276 [ACK] Seq=27272154 Ack=1609 Win=64128 Len=9856 TSval=69619561 TSecr=1651247403 [TCP segment of a reassembled PDU]"
"8829","485.017786","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27282010 Win=1595136 Len=0 TSval=1651247433 TSecr=69619561"
"8830","485.018460","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27282010 Ack=1609 Win=64128 Len=11264 TSval=69619563 TSecr=1651247406 [TCP segment of a reassembled PDU]"
"8831","485.018463","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27293274 Win=1595136 Len=0 TSval=1651247433 TSecr=69619563"
"8832","485.019192","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","80  >  50276 [ACK] Seq=27293274 Ack=1609 Win=64128 Len=1408 TSval=69619564 TSecr=1651247406 [TCP segment of a reassembled PDU]"
"8833","485.019897","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","9942","80  >  50276 [ACK] Seq=27294682 Ack=1609 Win=64128 Len=9856 TSval=69619564 TSecr=1651247406 [TCP segment of a reassembled PDU]"
"8834","485.019903","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27304538 Win=1595136 Len=0 TSval=1651247435 TSecr=69619564"
"8835","485.020904","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27304538 Ack=1609 Win=64128 Len=11264 TSval=69619565 TSecr=1651247406 [TCP segment of a reassembled PDU]"
"8836","485.020907","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27315802 Win=1595136 Len=0 TSval=1651247436 TSecr=69619565"
"8837","485.021489","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","8534","80  >  50276 [ACK] Seq=27315802 Ack=1609 Win=64128 Len=8448 TSval=69619566 TSecr=1651247406 [TCP segment of a reassembled PDU]"
"8838","485.021495","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27324250 Win=1595136 Len=0 TSval=1651247436 TSecr=69619566"
"8839","485.022204","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27324250 Ack=1609 Win=64128 Len=11264 TSval=69619566 TSecr=1651247406 [TCP segment of a reassembled PDU]"
"8840","485.022211","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27335514 Win=1595136 Len=0 TSval=1651247437 TSecr=69619566"
"8841","485.022999","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","80  >  50276 [ACK] Seq=27335514 Ack=1609 Win=64128 Len=1408 TSval=69619567 TSecr=1651247406 [TCP segment of a reassembled PDU]"
"8842","485.023760","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","9942","80  >  50276 [ACK] Seq=27336922 Ack=1609 Win=64128 Len=9856 TSval=69619567 TSecr=1651247406 [TCP segment of a reassembled PDU]"
"8843","485.023775","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27346778 Win=1595136 Len=0 TSval=1651247439 TSecr=69619567"
"8844","485.024467","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27346778 Ack=1609 Win=64128 Len=11264 TSval=69619568 TSecr=1651247410 [TCP segment of a reassembled PDU]"
"8845","485.024476","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27358042 Win=1595136 Len=0 TSval=1651247439 TSecr=69619568"
"8846","485.025167","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27358042 Ack=1609 Win=64128 Len=11264 TSval=69619569 TSecr=1651247412 [TCP segment of a reassembled PDU]"
"8847","485.025174","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27369306 Win=1595136 Len=0 TSval=1651247440 TSecr=69619569"
"8848","485.025887","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27369306 Ack=1609 Win=64128 Len=11264 TSval=69619570 TSecr=1651247413 [TCP segment of a reassembled PDU]"
"8849","485.025895","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27380570 Win=1595136 Len=0 TSval=1651247441 TSecr=69619570"
"8850","485.026364","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","5718","80  >  50276 [ACK] Seq=27380570 Ack=1609 Win=64128 Len=5632 TSval=69619571 TSecr=1651247414 [TCP segment of a reassembled PDU]"
"8851","485.026372","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27386202 Win=1595136 Len=0 TSval=1651247441 TSecr=69619571"
"8852","485.026803","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","4310","80  >  50276 [ACK] Seq=27386202 Ack=1609 Win=64128 Len=4224 TSval=69619571 TSecr=1651247414 [TCP segment of a reassembled PDU]"
"8853","485.026810","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27390426 Win=1595136 Len=0 TSval=1651247442 TSecr=69619571"
"8854","485.027814","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","9942","80  >  50276 [ACK] Seq=27390426 Ack=1609 Win=64128 Len=9856 TSval=69619571 TSecr=1651247414 [TCP segment of a reassembled PDU]"
"8855","485.027823","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27400282 Win=1595136 Len=0 TSval=1651247443 TSecr=69619571"
"8856","485.028215","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","2902","80  >  50276 [ACK] Seq=27400282 Ack=1609 Win=64128 Len=2816 TSval=69619572 TSecr=1651247414 [TCP segment of a reassembled PDU]"
"8857","485.028221","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27403098 Win=1595136 Len=0 TSval=1651247443 TSecr=69619572"
"8858","485.029427","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","8534","80  >  50276 [ACK] Seq=27403098 Ack=1609 Win=64128 Len=8448 TSval=69619572 TSecr=1651247414 [TCP segment of a reassembled PDU]"
"8859","485.029427","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","7126","80  >  50276 [ACK] Seq=27411546 Ack=1609 Win=64128 Len=7040 TSval=69619574 TSecr=1651247416 [TCP segment of a reassembled PDU]"
"8860","485.029442","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27411546 Win=1595136 Len=0 TSval=1651247444 TSecr=69619572"
"8861","485.029453","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27418586 Win=1595136 Len=0 TSval=1651247444 TSecr=69619574"
"8862","485.029801","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","4310","80  >  50276 [ACK] Seq=27418586 Ack=1609 Win=64128 Len=4224 TSval=69619574 TSecr=1651247416 [TCP segment of a reassembled PDU]"
"8863","485.029803","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27422810 Win=1595136 Len=0 TSval=1651247445 TSecr=69619574"
"8864","485.030527","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27422810 Ack=1609 Win=64128 Len=11264 TSval=69619575 TSecr=1651247417 [TCP segment of a reassembled PDU]"
"8865","485.030530","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27434074 Win=1595136 Len=0 TSval=1651247445 TSecr=69619575"
"8866","485.031547","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27434074 Ack=1609 Win=64128 Len=11264 TSval=69619576 TSecr=1651247417 [TCP segment of a reassembled PDU]"
"8867","485.031551","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27445338 Win=1595136 Len=0 TSval=1651247446 TSecr=69619576"
"8868","485.032166","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","80  >  50276 [ACK] Seq=27445338 Ack=1609 Win=64128 Len=1408 TSval=69619576 TSecr=1651247417 [TCP segment of a reassembled PDU]"
"8869","485.033470","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","18390","80  >  50276 [ACK] Seq=27446746 Ack=1609 Win=64128 Len=18304 TSval=69619576 TSecr=1651247417 [TCP segment of a reassembled PDU]"
"8870","485.033493","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27465050 Win=1595136 Len=0 TSval=1651247448 TSecr=69619576"
"8871","485.033864","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","80  >  50276 [ACK] Seq=27465050 Ack=1609 Win=64128 Len=1408 TSval=69619577 TSecr=1651247419 [TCP segment of a reassembled PDU]"
"8872","485.034905","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","9942","80  >  50276 [ACK] Seq=27466458 Ack=1609 Win=64128 Len=9856 TSval=69619577 TSecr=1651247419 [TCP segment of a reassembled PDU]"
"8873","485.034905","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","9942","80  >  50276 [ACK] Seq=27476314 Ack=1609 Win=64128 Len=9856 TSval=69619579 TSecr=1651247419 [TCP segment of a reassembled PDU]"
"8874","485.034924","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27476314 Win=1595136 Len=0 TSval=1651247450 TSecr=69619577"
"8875","485.034948","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27486170 Win=1595136 Len=0 TSval=1651247450 TSecr=69619579"
"8876","485.035412","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","80  >  50276 [ACK] Seq=27486170 Ack=1609 Win=64128 Len=1408 TSval=69619579 TSecr=1651247419 [TCP segment of a reassembled PDU]"
"8877","485.036485","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27487578 Ack=1609 Win=64128 Len=11264 TSval=69619580 TSecr=1651247422 [TCP segment of a reassembled PDU]"
"8878","485.036488","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27498842 Win=1595136 Len=0 TSval=1651247451 TSecr=69619579"
"8879","485.037242","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27498842 Ack=1609 Win=64128 Len=11264 TSval=69619581 TSecr=1651247422 [TCP segment of a reassembled PDU]"
"8880","485.037248","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27510106 Win=1595136 Len=0 TSval=1651247452 TSecr=69619581"
"8881","485.037796","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","8534","80  >  50276 [ACK] Seq=27510106 Ack=1609 Win=64128 Len=8448 TSval=69619582 TSecr=1651247422 [TCP segment of a reassembled PDU]"
"8882","485.037798","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27518554 Win=1595136 Len=0 TSval=1651247453 TSecr=69619582"
"8883","485.038794","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27518554 Ack=1609 Win=64128 Len=11264 TSval=69619582 TSecr=1651247422 [TCP segment of a reassembled PDU]"
"8884","485.038806","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27529818 Win=1595136 Len=0 TSval=1651247454 TSecr=69619582"
"8885","485.039778","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27529818 Ack=1609 Win=64128 Len=11264 TSval=69619583 TSecr=1651247422 [TCP segment of a reassembled PDU]"
"8886","485.039781","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27541082 Win=1595136 Len=0 TSval=1651247455 TSecr=69619583"
"8887","485.040788","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27541082 Ack=1609 Win=64128 Len=11264 TSval=69619584 TSecr=1651247422 [TCP segment of a reassembled PDU]"
"8888","485.040797","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27552346 Win=1595136 Len=0 TSval=1651247456 TSecr=69619584"
"8889","485.041749","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","11350","80  >  50276 [ACK] Seq=27552346 Ack=1609 Win=64128 Len=11264 TSval=69619585 TSecr=1651247422 [TCP segment of a reassembled PDU]"
"8890","485.041755","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=27563610 Win=1595136 Len=0 TSval=1651247457 TSecr=69619585"
